032,112025,1322811,103382,113135771,2,4639,7404,,,1,1,25.00,04/11/2024
032,112025,1322811,103469,113259549,2,4648,7404,,,1,1,25.00,04/03/2025
032,112025,1322811,103623,113510545,2,940,7405,,,1,1,10.00,31/12/2024
032,112025,1322811,103653,113579382,2,1281,7405,,,1,1,25.00,31/12/2024
032,112025,1322811,103258,113006160,2,4718,7405,,,1,1,75.00,04/10/2024
032,112025,1322811,102343,112794247,2,1385,7404,,,1,1,10.00,31/12/2023
032,112025,1322811,102050,112277388,2,4652,16303,,,1,1,15.00,31/12/2023
032,112025,1322811,102160,112462168,2,112,7405,,,1,1,25.00,31/12/2023
032,112025,1322811,101458,110899276,2,3782,7405,,,1,1,25.00,31/12/2022
032,112025,1322811,101125,110526118,2,4477,7404,,,1,1,25.00,10/03/2023
032,112025,1322811,100748,109848546,2,4413,7405,,,1,1,25.00,14/09/2022
032,112025,1322811,100221,105413533,2,3823,7403,,,1,1,25.00,31/12/2020
032,112025,1322811,99764,96297292,2,4138,7404,,,1,1,25.00,11/11/2020
032,112025,1322811,99864,105572572,2,4197,7404,,,1,1,25.00,05/04/2021
032,112025,1322811,98187,69502723,2,4033,7404,,,1,1,25.00,01/02/2019
032,112025,1322811,98709,84729223,2,4082,7405,,,1,1,75.00,29/05/2020
032,112025,1322811,97412,56779570,2,3860,7403,,,1,1,25.00,24/05/2019
032,112025,1322811,96871,44120938,2,3791,7404,,,1,1,5.00,25/01/2019
032,112025,1322811,96745,40398306,2,3702,7404,,,1,1,25.00,28/06/2018
032,112025,1322811,96746,40398535,2,3703,7404,,,1,1,25.00,28/06/2018
032,112025,1322811,94419,28121549,2,3692,7405,,,1,1,75.00,30/05/2018
032,112025,1322811,94160,24836624,2,3664,7404,,,1,1,25.00,26/02/2018
032,112025,1322811,93724,19812557,2,3517,7404,,,1,1,15.00,22/02/2017
032,112025,1322811,1773,11969144,2,3365,7404,,,1,1,75.00,31/12/1999
032,112025,1322811,1778,11969150,2,3376,7404,,,1,1,100.00,31/12/1999
032,112025,1322811,1608,11968166,2,1206,16303,,,1,1,5.00,31/12/1999
032,112025,1322811,1592,78702045,2,3175,7405,,,1,1,75.00,12/12/2012
032,112025,1322811,1522,11967743,2,1158,7404,,,1,1,5.00,31/12/1999
032,112025,1322811,1523,11967746,2,1546,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1534,78559115,2,3126,7404,,,1,1,45.00,09/10/2012
032,112025,1322811,1539,11967854,2,3133,7404,,,1,1,45.00,31/12/1999
032,112025,1322811,1541,11967863,2,3140,7404,,,1,1,25.00,31/12/1999
032,112025,1322811,1567,11967971,2,1445,7405,,,1,1,10.00,31/12/1999
032,112025,1322811,1373,11967011,2,2985,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,1358,11966948,2,2984,7404,,,1,1,3.00,31/12/1999
032,112025,1322811,1409,78701284,2,3011,7404,,,1,1,45.00,09/10/2012
032,112025,1322811,1198,78700763,2,2830,7405,,,1,1,15.00,09/10/2012
032,112025,1322811,1148,78558781,2,2811,7404,,,1,1,75.00,09/10/2012
032,112025,1322811,1166,78558874,2,2819,7404,,,1,1,500.00,09/10/2012
032,112025,1322811,1200,78700701,2,2812,7404,,,1,1,75.00,09/10/2012
032,112025,1322811,1309,78700950,2,2956,7404,,,1,1,500.00,09/10/2012
032,112025,1322811,1313,78700983,2,2923,7404,,,1,1,45.00,09/10/2012
032,112025,1322811,1449,11968832,2,1069,7404,,,1,1,10.00,31/12/1999
032,112025,1322811,1248,78558843,2,2901,7404,,,1,1,45.00,09/10/2012
032,112025,1322811,1303,78700888,2,2916,7404,,,1,1,30.00,09/10/2012
032,112025,1322811,1575,11967995,2,2588,7403,,,1,1,3.00,31/12/1999
032,112025,1322811,1518,11967731,2,2544,7405,,,1,1,25.00,31/12/1999
032,112025,1322811,1498,78559021,2,2859,7404,,,1,1,15.00,09/10/2012
032,112025,1322811,1501,78701803,2,2794,7404,,,1,1,250.00,09/10/2012
032,112025,1322811,1593,11968040,2,3176,7405,,,1,1,3.00,31/12/1999
032,112025,1322811,1634,78702164,2,2201,7404,,,1,1,300.00,13/05/2013
032,112025,1322811,1639,11968346,2,552,7404,,,1,1,15.00,31/12/1999
032,112025,1322811,1646,78702195,2,3257,7405,,,1,1,75.00,11/12/2013
032,112025,1322811,1709,11968766,2,1631,7405,,,1,1,5.00,31/12/1999
032,112025,1322811,1666,11968412,2,938,7405,,,1,1,15.00,31/12/1999
032,112025,1322811,1761,78702477,2,3343,7405,,,1,1,150.00,21/11/2014
032,112025,1322811,1680,78702226,2,3233,7404,,,1,1,100.00,14/01/2014
032,112025,1322811,93601,18395622,2,3570,7404,,,1,1,3.00,22/09/2017
032,112025,1322811,93627,18782110,2,3577,7404,,,1,1,3.00,07/09/2017
032,112025,1322811,93761,20181936,2,3571,7404,,,1,1,3.00,18/07/2017
032,112025,1322811,94321,26756029,2,3647,7404,,,1,1,100.00,13/02/2018
032,112025,1322811,96688,39195638,2,3760,7405,,,1,1,25.00,28/02/2018
032,112025,1322811,96689,38963803,2,3756,7404,,,1,1,25.00,28/01/2018
032,112025,1322811,98185,69502703,2,3999,7405,,,1,1,45.00,01/02/2019
032,112025,1322811,97559,59480560,2,3734,7404,,,1,1,25.00,30/09/2018
032,112025,1322811,97200,49724737,2,3809,7404,,,1,1,25.00,22/04/2018
032,112025,1322811,98614,81251113,2,4066,7404,,,1,1,10.00,04/05/2020
032,112025,1322811,98381,73178399,2,4038,7405,,,1,1,30.00,24/02/2020
032,112025,1322811,98442,75067865,2,4052,7405,,,1,1,3.00,15/11/2019
032,112025,1322811,99644,107473741,2,4211,7405,,,1,1,45.00,27/04/2021
032,112025,1322811,100194,108237272,2,4194,7404,,,1,1,25.00,22/07/2021
032,112025,1322811,100323,109635724,2,4321,7404,,,1,1,25.00,31/12/2020
032,112025,1322811,101127,110527180,2,4479,7404,,,1,1,25.00,10/03/2023
032,112025,1322811,101287,110634377,2,4484,7404,,,1,1,75.00,31/05/2023
032,112025,1322811,101313,110681918,2,1222,7404,,,1,1,25.00,31/12/2022
032,112025,1322811,101508,110969832,2,4540,7404,,,1,1,15.00,29/08/2023
032,112025,1322811,101527,111594858,2,4542,7404,,,1,1,25.00,31/12/2023
032,112025,1322811,102184,112500754,2,3769,7404,,,1,1,15.00,31/12/2023
032,112025,1322811,103261,113013497,2,1378,7404,,,1,1,25.00,31/12/2023
032,112025,1322811,103634,113534304,2,1970,7404,,,1,1,25.00,31/12/2024
032,112025,1322811,103383,113136049,2,4640,7404,,,1,1,25.00,04/11/2024
032,112025,1322811,103889,114127415,2,4246,7404,,,1,1,25.00,31/12/2024
032,112025,1322811,1000064,11949686,2,75,7404,,,1,1,15.00,31/12/1999
