032,112025,1326274,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5329,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1326297,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10771,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1326511,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10771,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1326860,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5331,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1327348,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1797,241,22,0,0,,,0.00,7053.00,0.00
032,112025,1327415,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1797,241,22,0,0,,,0.00,7053.00,0.00
032,112025,1327453,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5337,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1327469,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8869,529,168,0,0,,,0.00,28494.00,0.00
032,112025,1327484,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,3261,233,20,0,0,,,0.00,4414.00,0.00
032,112025,1327539,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10780,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1327608,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10760,694,159,0,0,,,0.00,29020.00,0.00
032,112025,1327618,2,RETIRO,12.0,202.93,29/10/2025 21:15:00,1,1,0,0.00,3113.08,4476,254,74,0,0,,,0.00,15945.00,0.00
032,112025,1327718,2,RETIRO,12.0,202.93,29/10/2025 21:15:00,1,1,0,0.00,3113.08,4476,254,74,0,0,,,0.00,15945.00,0.00
032,112025,1327729,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1797,241,22,0,0,,,0.00,7053.00,0.00
032,112025,1327945,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10780,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1328009,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5337,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1328057,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10780,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1328092,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10780,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1328276,6,ÑIQUEN,12.0,132.72,12/10/2025 11:45:00,0,0,0,0.00,3414.00,686,92,17,0,0,,,0.00,3813.00,0.00
032,112025,1328312,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5337,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1328334,6,ÑIQUEN,12.0,132.72,12/10/2025 11:45:00,0,0,0,0.00,3414.00,685,91,17,0,0,,,0.00,3803.00,0.00
032,112025,1328434,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10780,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1328914,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1797,241,22,0,0,,,0.00,7053.00,0.00
032,112025,1328931,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1797,241,22,0,0,,,0.00,7053.00,0.00
032,112025,1328962,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8870,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1329051,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5337,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1329102,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8870,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1329243,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10817,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1329253,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5361,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1329357,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10817,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1329411,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10817,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1329495,6,ÑIQUEN,12.0,132.72,12/10/2025 11:45:00,0,0,0,0.00,3414.00,691,92,17,0,0,,,0.00,3813.00,0.00
032,112025,1329497,6,ÑIQUEN,12.0,132.72,12/10/2025 11:45:00,0,0,0,0.00,3414.00,691,92,17,0,0,,,0.00,3813.00,0.00
032,112025,1329516,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10829,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1329523,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8926,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1329607,3,SAN_CARLOS,12.3,182.68,28/10/2025 20:45:00,1,1,0,0.00,2953.38,5366,358,34,0,0,,,0.00,8860.00,0.00
032,112025,1329648,6,ÑIQUEN,12.0,132.72,12/10/2025 11:45:00,0,0,0,0.00,3414.00,691,92,17,0,0,,,0.00,3793.00,0.00
032,112025,1329745,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10829,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1329789,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10830,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1330204,1,BULLILEO,12.0,378.10,28/10/2025 21:00:00,1,1,0,0.00,3113.08,10830,695,159,0,0,,,0.00,29023.00,0.00
032,112025,1330270,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8927,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1330550,5,PASO HONDO,12.0,123.16,12/10/2025 11:00:00,0,0,0,0.00,3414.00,1804,241,22,0,0,,,0.00,7053.00,0.00
032,112025,1330554,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8927,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1330615,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8927,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1330622,4,LONGAVI,12.0,993.36,12/10/2025 15:45:00,1,1,0,0.00,2109.39,8927,529,168,0,0,,,0.00,28499.00,0.00
032,112025,1330658,6,ÑIQUEN,12.0,132.72,12/10/2025 11:45:00,0,0,0,0.00,3414.00,691,92,17,0,0,,,0.00,3813.00,0.00
