032,112025,10012201,100122,56356209,1,916,8409,0,1,2
032,112025,10012301,100123,56356309,1,916,8409,0,1,2
032,112025,10012401,100124,56356409,1,916,8409,0,1,2
032,112025,10012501,100125,56356509,1,916,8409,0,1,2
032,112025,10012701,100127,56356709,1,916,8409,0,1,2
032,112025,10012801,100128,56356809,1,916,8409,0,1,2
032,112025,10012901,100129,56356909,1,916,8409,0,1,2
032,112025,10013001,100130,56357009,1,916,8409,0,1,2
032,112025,10013301,100133,56357309,1,916,8409,0,1,2
032,112025,10013401,100134,56357409,1,916,8409,0,1,2
032,112025,10013501,100135,56357509,1,916,8409,0,1,2
032,112025,10013601,100136,56357609,1,916,8409,0,1,2
032,112025,10013701,100137,56357709,1,916,8409,0,1,2
032,112025,10013901,100139,56357909,1,916,8409,0,1,2
032,112025,10014001,100140,56358009,1,916,8409,0,1,2
032,112025,10014101,100141,56358109,1,916,8409,0,1,2
032,112025,10014201,100142,56358209,1,916,8409,0,1,2
032,112025,10014301,100143,56358309,1,916,8409,0,1,2
032,112025,10014401,100144,56358409,1,916,8409,0,1,2
032,112025,10014501,100145,56358509,1,916,8409,0,1,2
032,112025,10014601,100146,56358609,1,916,8409,0,1,2
032,112025,10014701,100147,56358709,1,916,8409,0,1,2
032,112025,10014801,100148,56358809,1,916,8409,0,1,2
032,112025,10015001,100150,56359009,1,916,8409,0,1,2
032,112025,10015301,100153,56359309,1,916,8409,0,1,2
032,112025,10015401,100154,56359409,1,916,8409,0,1,2
032,112025,10015501,100155,56359509,1,916,8409,0,1,2
032,112025,10015601,100156,56359609,1,916,8409,0,1,2
032,112025,10015701,100157,56359709,1,916,8409,0,1,2
032,112025,10015801,100158,56359809,1,916,8409,0,1,2
032,112025,10015901,100159,56359909,1,916,8409,0,1,2
032,112025,10016001,100160,56360009,1,916,8409,0,1,2
032,112025,10016101,100161,56360109,1,916,8409,0,1,2
032,112025,10016201,100162,56360209,1,916,8409,0,1,2
032,112025,10016301,100163,56360309,1,916,8409,0,1,2
032,112025,10016401,100164,56360409,1,916,8409,0,1,2
032,112025,10016501,100165,56360509,1,916,8409,0,1,2
032,112025,10016601,100166,56360609,1,916,8409,0,1,2
032,112025,10016701,100167,56360709,1,916,8409,0,1,2
032,112025,10016801,100168,56360809,1,916,8409,0,1,2
032,112025,10016901,100169,56360909,1,916,8409,0,1,2
032,112025,10017001,100170,56361009,1,916,8409,0,1,2
032,112025,10017101,100171,56361109,1,916,8409,0,1,2
032,112025,10017201,100172,56361209,1,916,8409,0,1,2
032,112025,10017301,100173,56361309,1,916,8409,0,1,2
032,112025,10017401,100174,56361409,1,916,8409,0,1,2
032,112025,10017501,100175,56361509,1,916,8409,0,1,2
032,112025,10017601,100176,56361609,1,916,8409,0,1,2
032,112025,10017701,100177,56361709,1,916,8409,0,1,2
032,112025,10017801,100178,56361809,1,916,8409,0,1,2
032,112025,10017901,100179,56361909,1,916,8409,0,1,2
032,112025,10018101,100181,56362109,1,916,8409,0,1,2
032,112025,10018201,100182,56362209,1,916,8409,0,1,2
032,112025,10018301,100183,56362309,1,916,8409,0,1,2
032,112025,10018401,100184,56362409,1,916,8409,0,1,2
032,112025,10018501,100185,56362509,1,916,8409,0,1,2
032,112025,10018901,100189,56362909,1,916,8409,0,1,2
032,112025,10019001,100190,56363009,1,916,8409,0,1,2
032,112025,10019101,100191,56363109,1,916,8409,0,1,2
032,112025,10019201,100192,56363209,1,916,8409,0,1,2
032,112025,10019401,100194,56363409,1,916,8409,0,1,2
032,112025,10019601,100196,56363609,1,916,8409,0,1,2
032,112025,10019701,100197,56363709,1,916,8409,0,1,2
032,112025,10019801,100198,56363809,1,916,8409,0,1,2
032,112025,10019901,100199,56363909,1,916,8409,0,1,2
032,112025,10020001,100200,56364009,1,916,8409,0,1,2
032,112025,10020101,100201,56364109,1,916,8409,0,1,2
032,112025,10020201,100202,56364209,1,916,8409,0,1,2
032,112025,10020301,100203,56364309,1,916,8409,0,1,2
032,112025,10020401,100204,56364409,1,916,8409,0,1,2
032,112025,10020501,100205,56364509,1,916,8409,0,1,2
032,112025,10020601,100206,56364609,1,916,8409,0,1,2
032,112025,10020701,100207,56364709,1,916,8409,0,1,2
032,112025,10020801,100208,56364809,1,916,8409,0,1,2
032,112025,10020901,100209,56364909,1,916,8409,0,1,2
032,112025,10021001,100210,56365009,1,916,8409,0,1,2
032,112025,10021101,100211,56365109,1,916,8409,0,1,2
032,112025,10021301,100213,56365309,1,916,8409,0,1,2
032,112025,10021401,100214,56365409,1,916,8409,0,1,2
032,112025,10021501,100215,56365509,1,916,8409,0,1,2
032,112025,10021701,100217,56365709,1,916,8409,0,1,2
032,112025,10021801,100218,56365809,1,916,8409,0,1,2
032,112025,10022101,100221,56366109,1,916,8409,0,1,2
032,112025,10022201,100222,56366209,1,916,8409,0,1,2
032,112025,10022401,100224,56366409,1,916,8409,0,1,2
032,112025,10022501,100225,56366509,1,916,8409,0,1,2
032,112025,10022701,100227,56366709,1,916,8409,0,1,2
032,112025,10022901,100229,56366909,1,916,8409,0,1,2
032,112025,10023001,100230,56367009,1,916,8409,0,1,2
032,112025,10023101,100231,56367109,1,916,8409,0,1,2
032,112025,10023201,100232,56367209,1,916,8409,0,1,2
032,112025,10023401,100234,56367409,1,916,8409,0,1,2
032,112025,10023501,100235,56367509,1,916,8409,0,1,2
032,112025,10023601,100236,56367609,1,916,8409,0,1,2
032,112025,10023701,100237,56367709,1,916,8409,0,1,2
032,112025,10023801,100238,56367809,1,916,8409,0,1,2
032,112025,10023901,100239,56367909,1,916,8409,0,1,2
032,112025,10024001,100240,56368009,1,916,8409,0,1,2
032,112025,10024101,100241,56368109,1,916,8409,0,1,2
032,112025,10024201,100242,56368209,1,916,8409,0,1,2
032,112025,10024301,100243,56368309,1,42619989,7405,0,1,2
032,112025,10024401,100244,56368409,1,916,8409,0,1,2
032,112025,10024501,100245,56368509,1,916,8409,0,1,2
032,112025,10024601,100246,56368609,1,916,8409,0,1,2
032,112025,10024701,100247,56368709,1,916,8409,0,3,2
032,112025,10024801,100248,56368809,1,916,8409,0,3,2
032,112025,10024901,100249,56368909,1,916,8416,0,1,2
032,112025,10025001,100250,56369009,1,916,8416,0,1,2
032,112025,10025002,100250,56369009,1,916,8416,0,1,2
032,112025,10025003,100250,56369009,1,916,8416,0,1,2
032,112025,10025101,100251,56369109,1,916,8416,0,1,2
032,112025,10025201,100252,56369209,1,916,8416,0,1,2
032,112025,10025501,100255,56369509,1,916,8416,0,1,2
032,112025,10025601,100256,56369609,1,916,8416,0,1,2
032,112025,10025701,100257,56369709,1,916,8409,0,1,2
032,112025,10025801,100258,56369809,1,916,8416,0,1,2
032,112025,10025901,100259,56369909,1,916,8416,0,1,2
032,112025,10026101,100261,56370109,1,916,8416,0,1,2
032,112025,10026102,100261,56370109,1,916,8416,0,1,2
032,112025,10026103,100261,56370109,1,916,8416,0,1,2
032,112025,10026201,100262,56370209,1,916,8416,0,1,2
032,112025,10026202,100262,56370209,1,916,8416,0,1,2
032,112025,10026203,100262,56370209,1,916,8416,0,1,2
032,112025,10026401,100264,56370409,1,916,8416,0,1,2
032,112025,10026501,100265,56370509,1,916,8416,0,1,2
032,112025,10026601,100266,56370609,1,916,8416,0,1,2
032,112025,10026701,100267,56370709,1,916,8416,0,1,2
032,112025,10026801,100268,56370809,1,916,8416,0,1,2
032,112025,10026901,100269,56370909,1,916,8416,0,1,2
032,112025,10027001,100270,56371009,1,916,8416,0,1,2
032,112025,10027101,100271,56371109,1,916,8416,0,1,2
032,112025,10027401,100274,56371409,1,916,8416,0,1,2
032,112025,10027501,100275,56371509,1,916,8416,0,1,2
032,112025,10027601,100276,56371609,1,916,8416,0,1,2
032,112025,10027701,100277,56371709,1,916,8416,0,1,2
032,112025,10027801,100278,56371809,1,916,8416,0,1,2
032,112025,10028201,100282,56372209,1,916,8409,0,1,2
032,112025,10028301,100283,56372309,1,916,8409,0,1,2
032,112025,10028401,100284,56372409,1,916,8416,0,1,2
032,112025,10028501,100285,56372509,1,916,8409,0,1,2
032,112025,10028601,100286,56372609,1,916,8409,0,1,2
032,112025,10028701,100287,56372709,1,916,8409,0,1,2
032,112025,10028801,100288,56372809,1,916,8409,0,1,2
032,112025,10029001,100290,56373009,1,916,8409,0,1,2
032,112025,10029201,100292,56373209,1,916,8416,0,1,2
032,112025,10029401,100294,56373409,1,916,8409,0,1,2
032,112025,10029501,100295,56373509,1,916,8409,0,1,2
032,112025,10029601,100296,56373609,1,916,8409,0,1,2
032,112025,10029701,100297,56373709,1,42619989,7405,0,1,2
032,112025,10029801,100298,56373809,1,916,8409,0,1,2
032,112025,10029901,100299,56373909,1,916,8409,0,1,2
032,112025,10030101,100301,56374109,1,916,8409,0,1,2
032,112025,10030301,100303,56374309,1,916,8409,0,1,2
032,112025,10030401,100304,56374409,1,916,8409,0,1,2
032,112025,10030601,100306,56374609,1,916,8409,0,1,2
032,112025,10030801,100308,56374809,1,916,8409,0,1,2
032,112025,10030901,100309,56374909,1,916,8409,0,1,2
032,112025,10031001,100310,56375009,1,916,8409,0,1,2
032,112025,10031101,100311,56375109,1,42619989,7405,0,1,2
032,112025,10031201,100312,56375209,1,916,8409,0,1,2
032,112025,10031301,100313,56375309,1,916,8409,0,1,2
