032,112025,10009001,56353009,8409,0,1,1,1,8745152,25/04/2002,M1B1NCIOA050
032,112025,10009101,56353109,8409,0,4,1,1,,18/07/2014,
032,112025,10009201,56353209,8409,0,1,1,1,94324,01/01/1950,M1B1NCIOA050
032,112025,10009301,56353309,8409,0,1,1,1,,02/10/2013,
032,112025,10009401,56353409,8409,0,1,1,1,11607,01/01/1950,M1B1NCIOA050
032,112025,10009501,56353509,8409,0,1,1,1,2298294,28/04/2009,M1B1NCIOA050
032,112025,10009601,56353609,8409,0,1,1,1,11601,01/01/1950,M1B1NCIOA050
032,112025,10009701,56353709,8409,0,1,1,1,3833976,16/06/2008,M1B1NCIOA050
032,112025,10009801,56353809,8409,0,1,1,1,11606,01/01/1950,M1B1NCIOA050
032,112025,10009901,56353909,8409,0,1,1,1,37532,01/01/1950,M1B1NCIOA050
032,112025,10010001,56354009,7404,0,1,1,1,,15/07/2010,
032,112025,10010201,56354209,7404,0,1,1,1,170874,01/02/2007,M1B1NCIOA050
032,112025,10010401,56354409,7404,0,1,1,1,2193934,15/01/2009,M1B1NCIOA050
032,112025,10010501,56354509,7404,0,1,1,1,,22/04/2010,
032,112025,10010601,56354609,8409,0,1,1,1,2274538,01/01/1950,M1B1NCIOA050
032,112025,10010701,56354709,8409,0,1,1,1,1848300,01/01/1950,M3B1NCIOA100
032,112025,10010801,56354809,8409,0,1,1,1,2197353,01/01/1950,M1B1NCIOA050
032,112025,10010901,56354909,8409,0,1,1,1,8117058,01/01/1950,M1B1NCIOA050
032,112025,10011001,56355009,8409,0,1,1,1,,30/06/2014,
032,112025,10011101,56355109,8409,0,1,1,1,,30/06/2014,
032,112025,10011301,56355309,8409,0,1,1,1,,18/05/2010,
032,112025,10011401,56355409,7404,0,1,1,1,94093128,01/01/1950,M1B1NCIOA050
032,112025,10011601,56355609,8409,0,1,1,1,8805146,16/03/2004,M1B1NCIOA050
032,112025,10011701,56355709,8409,0,1,1,1,,22/06/2010,
032,112025,10011801,56355809,8409,0,1,1,1,6642,01/01/1950,M3B1NCIOA100
032,112025,10011802,56355809,8409,0,1,1,1,7237,01/01/1950,M1B1NCIOA050
032,112025,10011803,56355809,8409,0,1,1,1,46184,01/01/1950,M1B1NCIOA050
032,112025,10011901,56355909,8409,0,1,1,1,94489,01/01/1950,M1B1NCIOA050
032,112025,10012101,56356109,8409,0,1,1,1,37536,01/01/1950,M1B1NCIOA050
032,112025,10012201,56356209,8409,0,1,1,1,37041,01/01/1950,M1B1NCIOA050
032,112025,10012301,56356309,8409,0,1,1,1,37046,01/01/1950,M1B1NCIOA050
032,112025,10012401,56356409,8409,0,1,1,1,33437,18/12/2006,M1B1NCIOA050
032,112025,10012501,56356509,8409,0,1,1,1,37830,01/01/1950,M1B1NCIOA050
032,112025,10012701,56356709,8409,0,1,1,1,,15/04/2010,
032,112025,10012801,56356809,8409,0,1,1,1,37124,01/01/1950,M1B1NCIOA050
032,112025,10012901,56356909,8409,0,1,1,1,37127,01/01/1950,M1B1NCIOA050
032,112025,10013001,56357009,8409,0,1,1,1,37146,01/01/1950,M1B1NCIOA050
032,112025,10013301,56357309,8409,0,1,1,1,37138,01/01/1950,M1B1NCIOA050
032,112025,10013401,56357409,8409,0,1,1,1,37141,01/01/1950,M1B1NCIOA050
032,112025,10013501,56357509,8409,0,1,1,1,37139,01/01/1950,M1B1NCIOA050
032,112025,10013601,56357609,8409,0,1,1,1,10462,01/01/1950,M1B1NCIOA050
032,112025,10013701,56357709,8409,0,1,1,1,95122200,01/01/1950,M1B1NCIOA050
032,112025,10013901,56357909,8409,0,1,1,1,38690,01/01/1950,M1B1NCIOA050
032,112025,10014001,56358009,8409,0,1,1,1,,30/05/2013,
032,112025,10014101,56358109,8409,0,1,1,1,37126,01/01/1950,M1B1NCIOA050
032,112025,10014201,56358209,8409,0,1,1,1,37137,01/01/1950,M1B1NCIOA050
032,112025,10014301,56358309,8409,0,1,1,1,8833203,13/10/2004,M1B1NCIOA050
032,112025,10014401,56358409,8409,0,1,1,1,38673,01/01/1950,M1B1NCIOA050
032,112025,10014501,56358509,8409,0,1,1,1,,20/08/2013,
032,112025,10014601,56358609,8409,0,1,1,1,2977387,01/01/1950,M1B1NCIOA050
032,112025,10014701,56358709,8409,0,1,1,1,94490,01/01/1950,M1B1NCIOA050
032,112025,10014801,56358809,8409,0,1,1,1,94318,01/01/1950,M1B1NCIOA050
032,112025,10015001,56359009,8409,0,1,1,1,94275,01/01/1950,M1B1NCIOA050
032,112025,10015301,56359309,8409,0,1,1,1,,13/03/2013,
032,112025,10015401,56359409,8409,0,1,1,1,5518478,01/01/1950,M1B1NCIOA050
032,112025,10015501,56359509,8409,0,1,1,1,25131,01/01/1950,M1B1NCIOA050
032,112025,10015601,56359609,8409,0,1,1,1,4001732,01/01/1950,M1B1NCIOA050
032,112025,10015701,56359709,8409,0,1,1,1,,12/02/2010,
032,112025,10015801,56359809,8409,0,1,1,1,40264,01/01/1950,M1B1NCIOA050
032,112025,10015901,56359909,8409,0,1,1,1,17740,01/01/1950,M1B1NCIOA050
032,112025,10016001,56360009,8409,0,1,1,1,8782928,14/10/2003,M1B1NCIOA050
032,112025,10016101,56360109,8409,0,1,1,1,,01/06/2015,
032,112025,10016201,56360209,8409,0,4,1,1,204005981,24/04/2009,M1B1NCIOA050
032,112025,10016301,56360309,8409,0,1,1,1,,15/11/2013,
032,112025,10016401,56360409,8409,0,1,1,1,,28/03/2013,
032,112025,10016501,56360509,8409,0,1,1,1,,28/03/2013,
032,112025,10016601,56360609,8409,0,1,1,1,,28/03/2013,
032,112025,10016701,56360709,8409,0,1,1,1,,28/03/2013,
032,112025,10016801,56360809,8409,0,1,1,1,,28/03/2013,
032,112025,10016901,56360909,8409,0,1,1,1,,28/03/2013,
032,112025,10017001,56361009,8409,0,1,1,1,,28/03/2013,
032,112025,10017101,56361109,8409,0,1,1,1,2335853,01/01/1950,M1B1NCIOA050
032,112025,10017201,56361209,8409,0,1,1,1,,28/03/2013,
032,112025,10017301,56361309,8409,0,1,1,1,,28/03/2013,
032,112025,10017401,56361409,8409,0,1,1,1,,28/03/2013,
032,112025,10017501,56361509,8409,0,1,1,1,,28/03/2013,
032,112025,10017601,56361609,8409,0,1,1,1,,02/10/2013,
032,112025,10017701,56361709,8409,0,1,1,1,12607029,01/01/1950,M1B1NCIOA050
032,112025,10017801,56361809,8409,0,1,1,1,2775795,01/01/1950,M1B1NCIOA050
032,112025,10017901,56361909,8409,0,1,1,1,2197361,01/01/1950,M1B1NCIOA050
032,112025,10018101,56362109,8409,0,1,1,1,2197280,01/01/1950,M1B1NCIOA050
032,112025,10018201,56362209,8409,0,1,1,1,2193935,15/01/2009,M1B1NCIOA050
032,112025,10018301,56362309,8409,0,1,1,1,2193936,15/01/2009,M1B1NCIOA050
032,112025,10018401,56362409,8409,0,1,1,1,,02/10/2013,
032,112025,10018501,56362509,8409,0,1,1,1,8716001,01/01/1950,M1B1NCIOA050
032,112025,10018901,56362909,8409,0,1,1,1,2198929,01/01/1950,M1B1NCIOA050
032,112025,10019001,56363009,8409,0,1,1,1,,18/06/2015,
032,112025,10019101,56363109,8409,0,1,1,1,2198933,01/01/1950,M1B1NCIOA050
032,112025,10019201,56363209,8409,0,1,1,1,2198920,01/01/1950,M1B1NCIOA050
032,112025,10019401,56363409,8409,0,1,1,1,2198940,01/01/1950,M1B1NCIOA050
032,112025,10019601,56363609,8409,0,1,1,1,2198932,01/01/1950,M1B1NCIOA050
032,112025,10019701,56363709,8409,0,1,1,1,2198937,01/01/1950,M1B1NCIOA050
032,112025,10019801,56363809,8409,0,1,1,1,2198941,01/01/1950,M1B1NCIOA050
032,112025,10019901,56363909,8409,0,1,1,1,1576533,01/01/1950,M1B1NCIOA050
032,112025,10020001,56364009,8409,0,1,1,1,2198942,01/01/1950,M1B1NCIOA050
032,112025,10020101,56364109,8409,0,1,1,1,17599,03/09/2007,M1B1NCIOA050
032,112025,10020201,56364209,8409,0,1,1,1,1856171,01/01/1950,M1B1NCIOA050
032,112025,10020301,56364309,8409,0,1,1,1,2198946,01/01/1950,M1B1NCIOA050
032,112025,10020401,56364409,8409,0,1,1,1,2198943,01/01/1950,M1B1NCIOA050
032,112025,10020501,56364509,8409,0,1,1,1,2198951,01/01/1950,M1B1NCIOA050
032,112025,10020601,56364609,8409,0,1,1,1,2198944,01/01/1950,M1B1NCIOA050
032,112025,10020701,56364709,8409,0,1,1,1,2198948,01/01/1950,M1B1NCIOA050
032,112025,10020801,56364809,8409,0,1,1,1,2198949,01/01/1950,M1B1NCIOA050
032,112025,10020901,56364909,8409,0,1,1,1,2198947,01/01/1950,M1B1NCIOA050
032,112025,10021001,56365009,8409,0,1,1,1,,30/08/2013,
032,112025,10021101,56365109,8409,0,1,1,1,,30/08/2013,
032,112025,10021301,56365309,8409,0,1,1,1,8112920,01/01/1950,M1B1NCIOA050
032,112025,10021401,56365409,8409,0,1,1,1,2198116,01/01/1950,M1B1NCIOA050
032,112025,10021501,56365509,8409,0,1,1,1,,30/08/2013,
032,112025,10021701,56365709,8409,0,1,1,1,,30/08/2013,
032,112025,10021801,56365809,8409,0,1,1,1,2198200,01/01/1950,M1B1NCIOA050
032,112025,10022101,56366109,8409,0,1,1,1,,28/11/2013,
032,112025,10022201,56366209,8409,0,1,1,1,2193933,15/01/2009,M1B1NCIOA050
032,112025,10022401,56366409,8409,0,1,1,1,2198117,01/01/1950,M1B1NCIOA050
032,112025,10022501,56366509,8409,0,1,1,1,2198111,01/01/1950,M1B1NCIOA050
032,112025,10022701,56366709,8409,0,1,1,1,95039947,01/01/1950,M1B1NCIOA050
032,112025,10022901,56366909,8409,0,1,1,1,2198114,01/01/1950,M1B1NCIOA050
032,112025,10023001,56367009,8409,0,1,1,1,2198107,01/01/1950,M1B1NCIOA050
032,112025,10023101,56367109,8409,0,1,1,1,,30/09/2013,
032,112025,10023201,56367209,8409,0,1,1,1,2198106,01/01/1950,M1B1NCIOA050
032,112025,10023401,56367409,8409,0,1,1,1,2198109,01/01/1950,M1B1NCIOA050
032,112025,10023501,56367509,8409,0,1,1,1,,30/08/2013,
032,112025,10023601,56367609,8409,0,1,1,1,3939234,18/11/2006,M1B1NCIOA050
032,112025,10023701,56367709,8409,0,1,1,1,94163,01/01/1950,M1B1NCIOA050
032,112025,10023801,56367809,8409,0,1,1,1,8117061,01/01/1950,M1B1NCIOA050
032,112025,10023901,56367909,8409,0,1,1,1,,30/06/2014,
032,112025,10024001,56368009,8409,0,1,1,1,2193931,15/01/2009,M1B1NCIOA050
032,112025,10024101,56368109,8409,0,1,1,1,,15/04/2013,
032,112025,10024201,56368209,8409,0,1,1,1,1877251,01/01/1950,M1B1NCIOA050
