032,112025,924,0
032,112025,936,0
032,112025,2860991,0
032,112025,2861357,0
032,112025,2861393,0
032,112025,2861447,0
032,112025,2861460,0
032,112025,2861567,0
032,112025,2861603,0
032,112025,2861657,0
032,112025,2861765,0
032,112025,2862174,0
032,112025,2862270,0
032,112025,2862426,0
032,112025,2862587,0
032,112025,2862833,0
032,112025,2862840,0
032,112025,2863067,0
032,112025,2863518,0
032,112025,2864070,0
032,112025,2864585,0
032,112025,2864729,0
032,112025,2864783,0
032,112025,2864927,0
032,112025,2865005,0
032,112025,2865510,0
032,112025,2865551,0
032,112025,2865695,0
032,112025,2865719,0
032,112025,2865749,0
032,112025,2865804,0
032,112025,2865809,0
032,112025,2865869,0
032,112025,2867562,0
032,112025,2867736,0
032,112025,2867856,0
032,112025,2867898,0
032,112025,2867903,0
032,112025,2868311,0
032,112025,2868347,0
032,112025,2869271,0
032,112025,2869439,0
032,112025,2869727,0
032,112025,2869908,0
032,112025,2870441,0
032,112025,2870591,0
032,112025,2870700,0
032,112025,2871276,0
032,112025,2871365,0
032,112025,2871647,0
032,112025,2871828,0
032,112025,2872199,0
032,112025,2873214,0
032,112025,2874143,0
032,112025,2874701,0
032,112025,2874821,0
032,112025,2874882,0
032,112025,2874888,0
032,112025,2875164,0
032,112025,2875295,0
032,112025,2875319,0
032,112025,2875710,0
032,112025,2876064,0
032,112025,2876231,0
032,112025,2876358,0
032,112025,2876741,0
032,112025,2876885,0
032,112025,2877305,0
032,112025,2877809,0
032,112025,2878055,0
032,112025,2878086,0
032,112025,2878391,0
032,112025,2878500,0
032,112025,2878620,0
032,112025,2878997,0
032,112025,2879639,0
032,112025,2879736,0
032,112025,2880341,0
032,112025,2880869,0
032,112025,2880996,0
032,112025,2881578,0
032,112025,2881722,0
032,112025,2881943,0
032,112025,2881950,0
032,112025,2882297,0
032,112025,2882453,0
032,112025,2882459,0
032,112025,2883432,0
032,112025,2883875,0
032,112025,2883953,0
032,112025,2883960,0
032,112025,2884086,0
032,112025,2884751,0
032,112025,2885297,0
032,112025,2885364,0
032,112025,2885969,0
032,112025,2886012,0
032,112025,2886054,0
032,112025,2886186,0
032,112025,2886894,0
032,112025,2887265,0
032,112025,2887686,0
032,112025,2888285,0
032,112025,2889011,0
032,112025,2889084,0
032,112025,2889090,0
032,112025,2889234,0
032,112025,2889599,0
032,112025,2889677,0
032,112025,2889863,0
032,112025,2889978,0
032,112025,2890338,0
032,112025,2890662,0
032,112025,2890985,0
032,112025,2891142,0
032,112025,2891225,0
032,112025,2891556,0
032,112025,2891879,0
032,112025,2891886,0
032,112025,2891928,0
032,112025,2892372,0
032,112025,2892594,0
032,112025,2892851,0
032,112025,2893008,0
032,112025,2893152,0
032,112025,2893176,0
032,112025,2893860,0
032,112025,2894076,0
032,112025,2894159,0
032,112025,2894526,0
032,112025,2894580,0
032,112025,2895042,0
032,112025,2895191,0
032,112025,2895407,0
032,112025,2895540,0
032,112025,2895821,0
032,112025,2896020,0
032,112025,2896170,0
032,112025,2896271,0
032,112025,2896314,0
032,112025,2896350,0
032,112025,2896602,0
032,112025,2896871,0
032,112025,2897352,0
032,112025,2897507,0
032,112025,2897880,0
032,112025,2897976,0
032,112025,2898023,0
032,112025,2898102,0
032,112025,2898456,0
032,112025,2898737,0
032,112025,2898857,0
032,112025,2899037,0
032,112025,2899086,0
032,112025,2899254,0
032,112025,2899374,0
032,112025,2899619,0
032,112025,2899644,0
032,112025,2899668,0
032,112025,2900171,0
032,112025,2900340,0
032,112025,2900519,0
032,112025,2900628,0
032,112025,2901480,0
032,112025,2902103,0
032,112025,2903453,0
032,112025,2903460,0
032,112025,2903525,0
032,112025,2903526,0
032,112025,2904245,0
032,112025,2904612,0
032,112025,2904689,0
032,112025,2904864,0
032,112025,2905164,0
032,112025,2905949,0
032,112025,2905968,0
032,112025,2906147,0
032,112025,2906189,0
032,112025,2907648,0
032,112025,2907684,0
032,112025,2907689,0
032,112025,2907726,0
032,112025,2907881,0
032,112025,2908253,0
032,112025,2908607,0
032,112025,2908758,0
032,112025,2908799,0
032,112025,2909963,0
032,112025,2910630,0
032,112025,2911272,0
032,112025,2911350,0
032,112025,2911356,0
032,112025,2911409,0
032,112025,2911428,0
032,112025,2911823,0
032,112025,2912292,0
032,112025,2912723,0
032,112025,2912825,0
032,112025,2913000,0
032,112025,2913209,0
032,112025,2913221,0
032,112025,2913480,0
032,112025,2913575,0
032,112025,2913599,0
032,112025,2913678,0
032,112025,2914032,0
032,112025,2914098,0
032,112025,2914349,0
032,112025,2914380,0
032,112025,2914661,0
032,112025,2915351,0
032,112025,2915411,0
032,112025,2915694,0
032,112025,2916215,0
032,112025,2916293,0
032,112025,2916312,0
032,112025,2916665,0
032,112025,2917439,0
032,112025,2918195,0
032,112025,2918207,0
032,112025,2918507,0
032,112025,2918802,0
032,112025,2919222,0
032,112025,2919360,0
032,112025,2920691,0
032,112025,2920997,0
032,112025,2922713,0
032,112025,2923332,0
032,112025,2923625,0
032,112025,2924262,0
032,112025,2924778,0
032,112025,2925365,0
032,112025,2925719,0
032,112025,2925833,0
032,112025,2926266,0
032,112025,2926469,0
032,112025,2926512,0
032,112025,2926847,0
032,112025,2926997,0
032,112025,2927022,0
032,112025,2928342,0
032,112025,2928390,0
032,112025,2928479,0
032,112025,2928893,0
032,112025,2930814,0
032,112025,2931510,0
032,112025,2932146,0
032,112025,2933033,0
032,112025,2933153,0
032,112025,2933550,0
032,112025,2933574,0
032,112025,2933699,0
032,112025,2934269,0
032,112025,2935080,0
032,112025,2935103,0
032,112025,2935104,0
032,112025,2935122,0
032,112025,2935434,0
032,112025,2935620,0
032,112025,2936358,0
032,112025,2936592,0
032,112025,2936597,0
032,112025,2936622,0
032,112025,2936651,0
032,112025,2936670,0
032,112025,2936681,0
032,112025,2936682,0
032,112025,2937059,0
032,112025,2937072,0
032,112025,2937114,0
032,112025,2937137,0
032,112025,2937144,0
032,112025,2937389,0
032,112025,2937468,0
032,112025,2937479,0
032,112025,2937719,0
032,112025,2937809,0
032,112025,2938217,0
032,112025,2938307,0
032,112025,2939063,0
032,112025,2939111,0
032,112025,2939490,0
032,112025,2939910,0
032,112025,2939999,0
032,112025,2940330,0
032,112025,2940648,0
032,112025,2940720,0
032,112025,2940809,0
032,112025,2940827,0
032,112025,2940918,0
032,112025,2941145,0
032,112025,2941494,0
032,112025,2941505,0
032,112025,2941596,0
032,112025,2941661,0
032,112025,2941806,0
032,112025,2942178,0
032,112025,2942207,0
032,112025,2942586,0
032,112025,2942610,0
032,112025,2942634,0
032,112025,2942664,0
032,112025,2942694,0
032,112025,2942891,0
032,112025,2943522,0
032,112025,2943575,0
032,112025,2943605,0
032,112025,2943780,0
032,112025,2943785,0
032,112025,2943834,0
032,112025,2943870,0
032,112025,2944595,0
032,112025,2944877,0
032,112025,2944986,0
032,112025,2945076,0
032,112025,2945561,0
032,112025,2945832,0
032,112025,2945838,0
032,112025,2946035,0
032,112025,2946078,0
032,112025,2946156,0
032,112025,2946714,0
032,112025,2946785,0
032,112025,2947463,0
032,112025,2947704,0
032,112025,2947890,0
032,112025,2948399,0
032,112025,2948699,0
032,112025,2948700,0
032,112025,2948892,0
032,112025,2949047,0
032,112025,2949107,0
032,112025,2949114,0
032,112025,2949834,0
032,112025,2949995,0
032,112025,2950013,0
032,112025,2950175,0
032,112025,2950319,0
032,112025,2950967,0
032,112025,2951100,0
032,112025,2951309,0
032,112025,2951333,0
032,112025,2952456,0
032,112025,2953146,0
032,112025,2953218,0
032,112025,2953974,0
032,112025,2954004,0
032,112025,2954628,0
032,112025,2954646,0
032,112025,2954910,0
032,112025,2955294,0
032,112025,2955810,0
032,112025,2956001,0
032,112025,2957291,0
032,112025,2957442,0
032,112025,2957453,0
032,112025,2957994,0
032,112025,2958084,0
032,112025,2958888,0
032,112025,2959055,0
032,112025,2959068,0
032,112025,2959080,0
032,112025,2959086,0
032,112025,2959223,0
032,112025,2959326,0
032,112025,2959403,0
032,112025,2959439,0
032,112025,2959704,0
032,112025,2959925,0
032,112025,2959949,0
032,112025,2960496,0
032,112025,2961084,0
032,112025,2961510,0
032,112025,2961743,0
032,112025,2961768,0
032,112025,2962092,0
032,112025,2962097,0
